uid,sid
829,31
829,223
829,311
829,40
829,69
829,314
829,174
829,12
829,182
830,344
830,250
830,275
830,313
830,217
830,205
830,164
830,319
830,30
830,172
830,78
830,273
830,131
830,98
830,215
830,191
830,242
830,279
830,60
830,232
830,221
831,41
831,90
831,180
831,340
831,341
831,309
832,254
832,102
832,161
832,168
832,0
832,37
832,31
832,49
832,326
832,301
832,294
832,141
832,43
832,180
832,215
832,344
832,270
832,135
832,60
832,98
832,134
832,116
832,323
832,275
832,23
832,288
833,31
833,132
833,47
833,298
833,262
834,293
834,60
834,63
834,88
834,275
834,218
834,105
834,232
834,76
834,90
834,331
834,344
835,77
835,89
835,250
835,110
835,98
835,344
835,133
835,38
835,300
835,349
835,127
835,145
835,121
835,103
835,26
835,258
835,288
836,288
836,204
836,316
836,60
836,66
836,175
836,139
836,53
836,31
837,111
837,350
837,196
837,176
837,277
837,228
837,154
837,238
837,262
837,241
837,232
837,344
837,90
837,7
837,180
837,1
837,147
837,330
837,204
837,60
837,314
837,275
837,41
837,291
838,88
838,208
838,60
838,176
838,344
838,266
839,227
839,53
839,310
839,165
839,293
839,137
839,91
839,58
839,321
839,279
839,275
839,98
840,97
840,184
840,240
840,288
840,186
840,67
840,38
840,157
840,312
840,301
840,93
840,127
840,302
840,141
840,144
840,268
840,98
841,129
841,104
841,227
841,288
841,311
841,93
841,344
842,259
842,51
842,193
842,53
842,166
842,84
842,156
842,31
842,341
842,227
842,81
842,67
842,137
843,93
843,67
843,258
843,197
843,344
843,339
843,186
843,323
843,2
843,90
844,205
844,270
844,139
844,98
844,204
844,300
844,341
844,22
844,119
844,313
844,311
844,316
844,172
844,64
844,180
844,211
844,177
844,111
844,105
844,303
844,186
844,213
844,103
844,275
844,208
844,183
845,277
845,149
845,300
845,39
845,15
846,227
846,174
846,103
846,207
846,92
846,300
846,313
846,222
846,61
846,206
846,191
846,204
846,350
846,341
847,93
847,60
847,275
847,175
847,244
847,279
848,288
848,26
848,222
848,30
848,185
848,205
848,159
848,258
848,119
848,347
849,31
849,183
849,300
849,103
849,313
849,210
849,16
849,258
849,250
849,124
849,227
850,46
850,31
850,193
850,166
850,247
850,329
850,151
850,328
850,295
850,107
850,300
850,326
850,60
850,257
850,66
850,227
850,162
851,61
851,111
851,171
851,275
851,137
851,271
851,46
851,265
851,273
851,325
851,279
851,301
851,218
851,31
851,108
852,286
852,314
852,111
852,300
852,181
852,182
852,275
852,288
852,232
852,321
852,217
852,313
852,187
852,270
852,174
852,60
852,98
852,281
852,218
852,131
852,112
852,246
852,221
852,335
852,299
852,227
852,159
852,316
852,104
853,170
853,98
853,300
853,59
853,53
854,301
854,52
854,220
854,231
854,31
854,101
854,60
854,171
854,66
855,31
855,262
855,128
855,261
855,258
855,350
855,228
855,218
855,279
855,76
855,312
855,246
855,60
855,194
855,288
856,206
856,227
856,173
856,274
856,339
856,345
856,226
856,275
856,60
856,199
856,341
856,264
857,344
857,0
857,250
857,313
857,98
857,227
857,134
857,326
857,57
857,165
857,300
857,229
857,96
857,301
857,133
857,33
858,287
858,53
858,344
858,180
858,205
859,341
859,98
859,185
859,180
859,314
859,340
859,146
859,288
859,103
859,228
859,69
859,238
859,152
860,176
860,88
860,159
860,293
860,154
860,266
860,60
860,175
860,126
860,228
861,87
861,199
861,133
861,300
861,39
861,66
861,121
861,239
861,101
862,60
862,287
862,339
862,205
862,335
862,191
863,111
863,155
863,240
863,326
863,139
863,98
863,186
863,341
863,228
863,210
863,152
863,288
863,349
863,73
863,11
863,275
863,66
864,313
864,279
864,275
864,60
864,217
864,341
864,284
864,216
864,203
864,180
864,223
864,290
865,301
865,125
865,316
865,309
865,60
865,124
865,53
865,288
865,98
866,50
866,80
866,60
866,314
866,344
866,98
866,232
866,282
867,288
867,144
867,140
867,10
867,218
867,341
867,60
867,215
867,45
867,223
867,300
867,337
868,140
868,319
868,228
868,343
868,316
868,268
868,302
868,307
868,275
868,198
868,31
868,344
869,88
869,126
869,344
869,154
869,60
870,120
870,107
870,99
870,159
870,227
870,235
870,31
870,249
870,246
871,313
871,344
871,227
871,133
871,218
872,102
872,316
872,155
872,296
872,333
872,55
872,66
872,242
873,254
873,47
873,137
873,301
873,164
873,37
873,56
873,276
873,31
873,134
873,338
873,67
873,33
873,65
873,233
873,158
873,102
873,165
873,272
874,28
874,327
874,37
874,108
874,154
874,111
874,314
874,104
874,283
874,98
874,295
874,218
874,275
874,299
875,350
875,17
875,99
875,147
875,344
875,183
875,191
875,289
875,215
875,139
875,311
875,104
875,319
875,227
875,233
875,300
875,6
875,316
875,2
875,314
875,76
876,39
876,300
876,60
876,233
876,85
876,252
876,239
876,234
877,51
877,254
877,321
877,215
877,154
877,50
877,344
877,98
877,60
878,75
878,52
878,107
878,54
878,66
878,31
878,192
878,300
878,23
878,239
878,228
879,313
879,208
879,218
879,4
879,221
879,288
879,139
879,279
879,335
879,267
879,309
879,182
879,11
879,330
879,299
879,61
879,275
879,271
880,51
880,144
880,98
880,283
880,344
880,275
880,341
880,228
880,186
880,221
880,9
880,57
880,300
880,154
880,11
880,180
881,307
881,218
881,31
881,251
881,171
881,279
881,275
881,265
881,335
881,174
882,251
882,98
882,205
882,313
882,301
882,207
882,335
882,119
882,316
882,105
882,344
882,180
882,222
882,60
882,218
883,153
883,279
883,227
883,174
883,4
884,254
884,68
884,50
884,66
884,190
884,98
884,126
884,344
885,248
885,326
885,11
885,341
885,93
885,31
885,266
886,224
886,301
886,227
886,36
886,341
886,196
886,191
886,98
886,344
887,274
887,273
887,60
887,275
887,176
887,218
887,314
888,107
888,220
888,31
888,140
888,66
888,139
888,60
888,127
888,233
888,300
889,203
889,275
889,60
889,274
889,270
890,180
890,228
890,212
890,167
890,302
890,344
891,189
891,246
891,121
891,300
891,83
891,66
891,162
891,60
891,139
891,31
891,164
892,317
892,261
892,60
892,288
892,138
892,264
892,64
892,212
892,141
892,20
892,45
893,102
893,62
893,44
893,197
893,344
893,276
893,31
893,60
893,341
893,7
893,275
893,289
893,122
893,134
893,262
894,129
894,133
894,98
894,227
894,174
894,191
894,154
894,300
894,275
894,182
894,273
894,228
894,180
894,119
894,30
895,292
895,180
895,344
895,205
895,300
895,133
895,30
896,202
896,47
896,154
896,4
896,218
896,15
896,179
896,331
896,333
896,224
896,110
896,313
896,285
897,322
897,60
897,228
897,204
897,238
897,58
897,111
897,103
897,93
897,314
897,269
897,335
897,275
897,80
897,159
898,244
898,47
898,220
898,218
898,60
898,110
898,344
898,289
898,31
898,126
898,265
898,103
898,341
899,216
899,116
899,214
899,43
899,27
899,81
900,275
900,288
900,192
900,322
900,93
900,341
900,7
900,311
900,309
900,182
900,251
900,171
901,321
901,275
901,299
901,330
901,251
901,270
901,344
901,290
901,319
901,60
902,275
902,270
902,223
902,60
902,104
902,64
902,341
902,244
902,300
902,113
902,238
902,288
902,232
902,154
902,175
902,228
903,158
903,202
903,121
903,310
903,300
903,349
903,60
903,98
903,207
903,129
903,258
903,209
903,145
903,293
903,91
904,228
904,159
904,187
904,111
904,218
904,344
904,6
904,223
905,301
905,61
905,275
905,169
905,233
905,218
905,31
905,178
905,39
905,101
905,85
906,166
906,340
906,307
906,316
906,180
906,124
906,314
906,228
906,66
906,288
906,270
906,204
906,61
906,144
906,306
907,133
907,300
907,344
907,293
907,205
907,60
907,206
908,270
908,93
908,241
908,180
908,195
908,60
908,212
908,344
908,154
908,315
909,266
909,111
909,102
909,39
909,344
909,275
909,60
909,282
909,306
909,126
909,103
909,238
910,227
910,316
910,232
910,198
910,228
910,153
910,301
910,314
910,238
910,270
910,279
910,319
910,218
910,344
910,268
910,275
911,227
911,308
911,264
911,133
911,344
911,175
911,222
911,310
911,19
911,253
911,53
911,180
911,293
911,279
912,345
912,275
912,263
912,344
912,95
912,81
912,53
912,310
912,144
912,227
912,98
912,206
912,207
912,133
912,205
912,70
912,138
912,2
912,191
912,213
912,183
912,146
912,335
912,154
912,300
913,95
913,133
913,258
913,264
913,288
913,38
913,344
913,177
913,287
913,138
913,93
913,275
913,98
913,121
913,218
913,310
913,206
913,279
913,222
913,172
913,30
913,59
913,129
913,293
913,305
914,282
914,221
914,104
914,228
914,204
914,344
914,80
914,238
914,30
914,269
914,191
914,273
914,275
914,186
914,279
915,89
915,246
915,31
915,227
915,232
915,344
915,279
915,182
915,316
915,11
915,180
915,59
915,30
915,299
915,60
915,144
915,111
915,248
916,341
916,31
916,107
916,66
916,52
916,171
916,60
916,141
916,288
916,239
916,98
916,231
917,39
917,164
917,31
917,47
917,154
917,34
918,342
918,316
918,170
918,344
918,133
918,279
919,275
919,182
919,144
919,228
919,112
919,67
919,93
919,299
919,221
919,196
919,258
919,230
920,288
920,98
920,173
920,337
920,55
920,301
920,61
920,280
920,226
920,279
920,174
920,204
920,335
920,191
921,312
921,335
921,293
921,53
921,133
921,313
921,305
921,222
921,213
921,264
921,310
921,344
921,300
922,228
922,283
922,182
922,98
922,304
922,129
922,314
922,256
922,180
922,275
922,320
922,103
922,104
922,288
922,341
922,265
923,300
923,275
923,53
923,293
923,344
923,133
923,124
923,14
923,30
923,121
924,52
924,132
924,66
924,60
924,139
924,228
924,31
925,59
925,344
925,351
925,202
925,133
925,264
925,58
926,164
926,174
926,301
926,294
926,272
926,150
927,252
927,234
927,2
927,178
927,39
927,15
928,121
928,10
928,265
928,60
928,150
928,98
928,250
928,215
928,30
928,258
928,191
928,326
928,275
929,278
929,270
929,226
929,218
929,326
929,31
929,60
929,313
929,261
929,307
929,141
929,341
929,301
929,192
929,289
929,154
929,7
929,182
929,90
929,63
929,227
929,217
929,344
929,0
929,44
929,333
929,275
929,125
930,310
930,98
930,207
930,82
930,199
930,180
930,53
930,333
930,133
931,270
931,258
931,275
931,14
931,344
931,145
931,297
931,187
931,30
931,98
932,311
932,304
932,98
932,211
932,208
932,1
932,341
932,292
932,217
932,64
932,187
932,275
932,104
932,172
932,111
932,173
932,330
932,268
932,232
932,325
932,279
932,336
932,218
932,344
933,344
933,50
933,310
933,53
933,207
933,298
934,300
934,13
934,17
934,31
934,240
934,140
934,278
934,245
934,29
934,66
934,74
934,69
934,111
935,273
935,344
935,69
935,147
935,188
935,319
935,300
935,341
935,192
935,152
935,182
935,80
935,227
936,111
936,191
936,182
936,344
936,153
937,25
937,41
937,228
937,300
937,267
937,93
937,35
937,58
937,315
937,335
937,66
937,124
938,261
938,275
938,232
938,279
938,273
938,335
938,141
938,60
938,98
938,154
938,228
938,344
938,341
938,227
939,20
939,124
939,106
939,228
939,217
939,299
939,221
939,269
939,104
939,275
939,67
939,321
939,187
939,237
939,111
939,133
939,66
939,130
939,186
940,46
940,24
940,107
940,31
940,289
940,196
940,286
940,136
940,66
940,139
940,93
940,101
940,309
940,23
940,212
941,171
941,348
941,98
941,93
941,68
941,29
941,33
941,301
941,121
941,18
941,136
941,55
941,118
942,342
942,215
942,281
942,279
942,77
942,213
942,4
942,177
942,206
942,187
942,309
942,269
943,218
943,344
943,121
943,142
943,334
943,53
944,81
944,334
944,300
944,218
944,91
945,286
945,64
945,26
945,98
945,30
945,268
945,258
945,144
945,93
945,344
945,288
946,60
946,311
946,112
946,174
946,228
946,275
946,159
946,261
946,238
946,1
946,108
946,316
946,249
946,57
946,341
947,275
947,300
947,301
947,30
947,270
947,209
947,60
948,121
948,344
948,172
948,227
948,133
949,248
949,98
949,332
949,317
949,218
949,228
949,260
949,316
949,275
949,217
949,182
949,183
949,21
949,263
949,344
950,344
950,218
950,331
950,93
950,91
950,213
950,287
950,60
950,301
950,305
951,154
951,344
951,176
951,108
951,60
951,266
951,275
951,103
952,98
952,81
952,293
952,344
952,221
952,341
952,53
952,174
952,143
952,242
952,212
952,5
953,98
953,155
953,238
953,228
953,275
953,182
953,314
953,79
953,223
953,221
953,180
953,57
953,111
953,237
953,271
953,288
953,283
953,290
953,316
953,186
954,8
954,98
954,180
954,288
954,204
954,273
954,60
954,216
954,4
954,218
954,187
954,243
955,228
955,330
955,215
955,227
955,204
956,120
956,35
956,125
956,13
956,106
956,93
956,351
956,154
956,31
957,176
957,275
957,341
957,228
957,293
957,344
957,208
958,176
958,60
958,191
958,275
958,238
958,104
958,182
958,108
958,344
959,222
959,213
959,177
959,98
959,217
959,145
959,205
959,206
960,75
960,247
960,228
960,180
960,10
960,279
960,275
960,9
960,307
960,288
960,233
960,204
960,103
960,341
960,22
960,136
961,344
961,335
961,159
961,98
961,199
961,128
961,238
962,83
962,132
962,235
962,94
962,300
962,31
962,233
962,172
962,33
963,103
963,275
963,176
963,126
963,227
963,182
963,159
964,344
964,147
964,316
964,275
964,351
964,69
964,232
964,93
964,237
964,204
964,111
964,273
964,313
964,182
964,67
964,256
964,217
964,268
965,338
965,121
965,227
965,154
965,301
965,31
965,324
965,295
965,45
965,180
966,86
966,34
966,234
966,39
966,178
967,248
967,75
967,294
967,61
967,62
967,68
967,31
968,228
968,105
968,275
968,316
968,63
968,187
968,314
968,227
968,69
968,113
968,297
968,271
968,223
968,283
968,269
968,290
968,40
969,180
969,288
969,103
969,341
969,309
969,1
969,72
969,270
969,47
969,227
969,221
969,31
969,66
970,31
970,300
970,171
970,165
970,301
970,94
970,33
971,344
971,275
971,2
971,218
971,341
971,45
971,103
971,183
971,247
971,228
971,152
971,60
972,227
972,341
972,98
972,53
972,146
972,275
972,196
972,187
972,340
972,186
972,60
972,58
972,284
972,180
972,64
972,251
973,300
973,341
973,104
973,217
973,214
973,218
973,275
973,227
973,291
973,313
974,252
974,137
974,47
974,15
974,174
974,39
974,338
975,227
975,53
975,334
975,174
975,215
975,298
975,133
975,103
975,89
975,232
975,213
976,98
976,86
976,34
976,39
976,15
976,252
976,178
976,85
976,227
976,234
977,43
977,98
977,288
977,232
977,64
977,293
977,69
977,124
977,283
977,144
977,275
977,271
978,208
978,72
978,224
978,64
978,204
978,293
978,187
978,335
978,275
979,301
979,8
979,13
979,217
979,182
979,241
979,93
979,22
979,180
979,60
979,230
979,164
980,121
980,317
980,217
980,98
980,309
980,204
980,228
980,183
980,243
980,154
980,284
980,344
980,275
980,1
980,341
980,322
980,311
980,103
980,90
980,214
981,300
981,248
981,269
981,280
981,323
981,279
981,344
981,152
981,154
981,64
981,301
981,341
982,60
982,228
982,218
982,103
982,183
983,81
983,258
983,180
983,26
983,170
983,346
984,274
984,341
984,60
984,12
984,154
984,331
984,109
984,242
984,275
984,344
985,77
985,222
985,98
985,95
985,70
985,19
985,300
985,180
985,138
985,263
985,38
986,59
986,215
986,275
986,222
986,133
986,317
986,273
986,11
986,253
986,344
987,202
987,313
987,228
987,98
987,11
987,309
987,288
987,275
988,42
988,338
988,37
988,43
988,272
988,165
988,134
988,229
988,320
988,56
988,171
988,301
988,298
989,171
989,226
989,187
989,344
989,300
989,273
989,154
989,228
990,60
990,270
990,265
990,341
990,275
990,344
990,171
990,154
990,139
990,0
990,79
990,90
991,175
991,210
991,114
991,145
991,180
991,344
991,349
992,344
992,331
992,98
992,154
992,173
992,313
993,66
993,75
993,313
993,132
993,301
993,107
993,4
993,31
993,74
993,93
993,48
993,67
993,288
993,60
993,227
993,339
993,300
993,218
993,228
993,57
994,308
994,81
994,253
994,19
994,95
994,300
994,344
994,206
994,222
994,38
994,202
994,98
995,301
995,53
995,228
995,25
995,218
995,274
995,180
995,284
995,79
995,9
995,212
995,275
995,67
995,195
995,341
995,344
995,109
995,265
995,226
995,93
996,235
996,178
996,39
996,65
996,66
996,31
996,173
996,233
997,287
997,344
997,213
997,313
997,279
998,31
998,116
998,151
998,217
998,106
998,65
998,292
998,189
998,245
998,192
999,343
999,61
999,241
999,344
999,341
999,214
999,218
999,293
999,195
999,255
999,215
999,22
999,275
999,154
999,103
1000,124
1000,132
1000,115
1000,175
1000,233
1000,66
1000,218
1000,136
1000,139
1000,182
1000,267
1000,183
1000,293
1000,291
1000,281
1000,249
1001,300
1001,241
1001,98
1001,61
1001,293
1001,275
1001,306
1001,228
1001,218
1001,344
1001,301
1001,154
1001,67
1001,181
1002,183
1002,60
1002,351
1002,350
1002,159
1002,133
1002,301
1002,288
1003,60
1003,228
1003,103
1003,275
1003,341
1003,109
1004,313
1004,14
1004,341
1004,128
1004,206
1005,121
1005,248
1005,68
1005,31
1005,220
1005,227
1005,228
1005,260
1005,125
1006,227
1006,344
1006,164
1006,316
1006,205
1006,41
1006,206
1006,150
1006,228
1006,335
1006,290
1006,30
1006,275
1007,316
1007,320
1007,300
1007,275
1007,242
1007,133
1007,6
1007,31
1007,228
1007,224
1008,170
1008,278
1008,350
1008,241
1008,253
1009,81
1009,310
1009,222
1009,154
1009,45
1009,301
1009,4
1009,31
1009,117
1009,344
1010,344
1010,103
1010,275
1010,60
1010,228
1010,154
1010,150
1010,218
1011,75
1011,301
1011,161
1011,127
1011,235
1012,196
1012,66
1012,275
1012,67
1012,31
1012,69
1012,182
1012,320
1012,244
1012,341
1013,301
1013,37
1013,68
1013,31
1013,30
1013,175
1013,279
1013,228
1013,70
1013,67
1013,108
1013,326
1013,238
1013,269
1013,330
1013,128
1013,153
1014,300
1014,154
1014,296
1014,297
1014,313
1014,200
1015,332
1015,124
1015,311
1015,267
1015,136
1015,31
1015,218
1015,233
1015,6
1015,344
1015,66
1016,344
1016,334
1016,133
1016,279
1016,103
1016,60
1016,313
1016,327
1016,275
1016,174
1016,209
1016,180
1017,232
1017,205
1017,216
1017,157
1017,30
1017,22
1017,317
1017,206
1017,275
1017,302
1017,167
1017,335
1018,217
1018,344
1018,335
1018,60
1018,341
1018,316
1018,274
1018,154
1018,275
1019,98
1019,154
1019,229
1019,261
1019,351
1019,344
1019,64
1019,218
1019,300
1019,172
1019,180
1020,68
1020,217
1020,98
1020,180
1020,228
1020,295
1020,130
1020,64
1020,48
1020,124
1020,341
1020,144
1020,335
1020,71
1020,333
1020,288
1020,14
1020,164
1020,260
1020,227
1021,190
1021,103
1021,235
1021,66
1021,64
1021,192
1021,300
1021,106
1021,98
1021,48
1021,144
1021,314
1021,31
1021,104
1021,154
1021,60
1021,187
1022,193
1022,87
1022,39
1022,300
1022,234
1022,118
1022,47
1022,133
1022,178
1022,15
1023,31
1023,61
1023,1
1023,288
1023,336
1023,301
1023,322
1023,314
1023,130
1023,341
1023,228
1023,100
1024,143
1024,313
1024,308
1024,220
1024,241
1024,180
1024,213
1024,344
1025,60
1025,174
1025,173
1025,215
1025,313
1025,218
1025,111
1025,212
1025,236
1025,273
1025,344
1025,124
1025,4
1025,288
1025,2
1025,104
1025,301
1026,293
1026,279
1026,103
1026,153
1026,244
1026,300
1026,60
1026,111
1026,268
1026,128
1027,32
1027,327
1027,60
1027,266
1027,175
1028,51
1028,341
1028,301
1028,189
1028,155
1028,116
1028,326
1028,275
1028,335
1028,273
1028,156
1028,144
1028,217
1028,67
1028,111
1028,299
1028,228
1028,100
1028,24
1028,93
1028,271
1028,103
1029,137
1029,39
1029,301
1029,239
1029,65
1029,150
1029,73
1029,186
1030,53
1030,300
1030,66
1030,286
1030,99
1030,293
1030,154
1030,65
1030,133
1030,139
1031,319
1031,344
1031,153
1031,196
1031,214
1032,155
1032,313
1032,61
1032,275
1032,96
1032,273
1032,191
1032,265
1032,64
1032,283
1032,325
1032,335
1033,220
1033,301
1033,98
1033,227
1033,181
1034,308
1034,180
1034,227
1034,133
1034,103
1034,344
1035,77
1035,21
1035,117
1035,133
1035,95
1035,213
1035,170
1035,38
1036,98
1036,258
1036,344
1036,202
1036,228
1036,70
1036,222
1037,73
1037,228
1037,218
1037,159
1037,256
1037,227
1037,31
1038,301
1038,93
1038,258
1038,229
1038,321
1038,320
1038,2
1038,98
1039,297
1039,60
1039,266
1039,250
1039,218
1039,103
1039,122
1039,228
1040,154
1040,300
1040,228
1040,288
1040,344
1040,57
1040,218
1040,180
1040,186
1040,289
1040,58
1040,98
1040,146
1040,1
1041,288
1041,271
1041,205
1041,113
1041,217
1041,326
1041,11
1041,98
1041,341
1041,111
1041,283
1041,161
1042,153
1042,341
1042,60
1042,313
1042,316
1042,227
1042,108
1042,182
1042,290
1042,274
1042,128
1042,335
1042,103
1042,12
1042,314
1042,275
1042,344
1042,191
1042,183
1042,291
1043,45
1043,31
1043,39
1043,86
1043,169
1044,32
1044,150
1044,4
1044,180
1044,72
1044,61
1044,60
1044,344
1045,228
1045,183
1045,103
1045,331
1045,344
1045,215
1045,288
1045,60
1046,301
1046,171
1046,52
1046,285
1046,231
1046,66
1046,148
1046,31
1046,294
1046,40
1046,118
1046,27
1046,139
1046,220
1046,181
1046,218
1047,103
1047,275
1047,273
1047,108
1047,344
1047,251
1047,270
1047,341
1047,217
1048,294
1048,99
1048,0
1048,180
1048,316
1048,6
1048,261
1048,150
1048,179
1048,137
1048,31
1048,293
1048,66
1048,329
1048,16
1049,330
1049,17
1049,105
1049,60
1049,344
1049,58
1049,93
1049,154
1049,126
1049,218
1049,198
1050,32
1050,166
1050,293
1050,98
1050,284
1050,344
1050,154
1050,300
1050,339
1050,216
1050,201
1050,228
1050,341
1050,217
1050,60
1051,205
1051,13
1051,308
1051,80
1051,98
1051,186
1051,154
1051,344
1051,147
1051,300
1051,174
1051,347
1051,111
1052,117
1052,81
1052,300
1052,253
1052,206
1052,170
1052,2
1052,252
1053,259
1053,344
1053,149
1053,252
1053,98
1053,157
1053,275
1053,158
1053,345
1053,143
1053,21
1053,82
1053,207
1053,199
1054,19
1054,95
1054,313
1054,11
1054,222
1054,344
1054,310
1054,305
1054,263
1054,300
1054,341
1054,247
1054,139
1054,180
1054,272
1054,134
1054,328
1054,151
1054,301
1054,79
1055,301
1055,276
1055,338
1055,255
1055,161
1055,328
1055,337
1055,272
1055,22
1055,131
1055,316
1056,22
1056,275
1056,292
1056,58
1056,169
1056,66
1056,47
1056,102
1057,66
1057,286
1057,227
1057,154
1057,344
1057,300
1057,31
1057,183
1057,101
1057,93
1057,301
1057,134
1057,3
1057,102
1057,43
1057,229
1057,46
1057,158
1057,67
1057,171
1057,276
1057,56
1057,337
1057,288
1057,272
1058,134
1058,301
1058,272
1058,135
1058,337
1058,137
1058,229
1058,102
1058,276
1058,171
1058,5
1058,183
1058,4
1058,341
1058,7
1058,316
1058,0
1058,242
1058,25
1058,111
1058,205
1058,300
1058,299
1059,4
1059,274
1059,9
1059,205
1059,242
1059,245
1059,144
1059,254
1059,60
1059,305
1060,161
1060,232
1060,97
1060,216
1060,296
1060,314
1060,297
1060,31
1060,180
1060,105
1060,300
1060,106
1060,316
1060,147
1060,341
1060,4
1060,130
1060,64
1060,344
1061,275
1061,66
1061,132
1061,236
1061,278
1061,341
1061,273
1061,31
1061,60
1061,147
1061,93
1061,161
1061,90
1061,190
1061,36
1061,130
1061,96
1061,55
1061,14
1061,43
1061,134
1061,196
1062,172
1062,168
1062,36
1062,87
1062,98
1062,169
1062,330
1063,252
1063,181
1063,200
1063,301
1063,344
1063,148
1063,27
1063,300
1063,251
1063,256
1063,215
1064,206
1064,81
1064,344
1064,60
1064,176
1064,203
1064,126
1064,228
1065,176
1065,344
1065,331
1065,313
1065,60
1065,133
1066,26
1066,144
1066,341
1066,275
1066,228
1066,267
1066,251
1066,60
1066,344
1066,111
1066,204
1066,270
1066,226
1066,292
1066,175
1066,300
1066,320
1066,101
1066,171
1067,32
1067,128
1067,83
1067,60
1067,31
1067,66
1067,47
1067,110
1067,52
1067,227
1067,239
1068,31
1068,275
1068,242
1068,257
1068,30
1068,232
1068,288
1068,326
1068,64
1068,144
1068,217
1068,314
1068,212
1068,104
1068,216
1068,25
1068,222
1068,124
1068,98
1068,341
1068,186
1068,204
1069,275
1069,111
1069,271
1069,208
1069,326
1069,277
1069,204
1069,228
1069,98
1069,232
1069,0
1069,8
1069,116
1069,47
1069,29
1069,148
1069,31
1069,231
1069,227
1069,257
1069,154
1069,255
1069,300
1069,71
1069,189
1069,107
1069,134
1069,338
1069,285
1069,66
1070,45
1070,300
1070,101
1070,44
1070,171
1070,31
1070,180
1070,133
1070,60
1070,93
1070,344
1070,98
1070,227
1070,349
1070,23
1071,133
1071,154
1071,287
1071,213
1071,311
1071,244
1071,42
1071,251
1071,342
1071,139
1072,227
1072,344
1072,150
1072,328
1072,119
1072,123
1072,288
1072,217
1072,218
1072,90
1072,270
1072,274
1072,275
1072,228
1072,12
1073,344
1073,288
1073,275
1073,292
1073,151
1073,341
1073,236
1073,300
1073,104
1073,60
1073,281
1073,9
1073,228
1073,134
1073,218
1073,71
1073,33
1073,184
1073,161
1073,122
1073,348
1073,301
1073,324
1074,313
1074,300
1074,275
1074,165
1074,161
1074,134
1074,148
1074,33
1074,276
1074,351
1074,60
1074,78
1074,227
1074,114
1074,31
1074,333
1075,53
1075,31
1075,60
1075,176
1075,228
1075,318
1075,299
1075,76
1075,154
1075,344
1076,301
1076,60
1076,180
1076,88
1076,98
1076,31
1076,66
1076,239
1076,344
1076,288
1076,134
1076,0
1076,148
1076,174
1076,300
1076,45
1076,151
1076,306
1077,350
1077,66
1077,300
1077,250
1077,251
1077,341
1077,103
1077,204
1077,314
1077,331
1077,292
1077,285
1077,228
1077,60
1077,212
1077,104
1077,121
1077,322
1078,103
1078,3
1078,348
1078,133
1078,146
1078,93
1078,143
1078,232
1078,104
1078,217
1078,169
1079,323
1079,91
1079,275
1079,124
1079,31
1079,180
1079,295
1079,69
1079,98
1079,227
1079,55
1079,127
1079,102
1079,130
1079,93
1079,138
1079,301
1079,313
1080,295
1080,212
1080,165
1080,98
1080,55
1080,344
1080,277
1080,270
1080,60
1080,203
1081,266
1081,12
1081,283
1081,300
1081,209
1081,344
1081,314
1081,150
1081,154
1081,98
1081,238
1081,180
1081,275
1081,228
1081,144
1081,232
1081,185
1081,258
1082,279
1082,288
1082,180
1082,127
1082,300
1082,344
1083,283
1083,218
1083,300
1083,127
1083,133
1083,95
1083,89
1083,339
1083,206
1083,344
1083,275
1083,207
1083,26
1083,53
1083,222
1084,275
1084,269
1084,73
1084,215
1084,273
1085,93
1085,44
1085,171
1085,218
1085,326
1085,278
1085,298
1085,180
1085,158
1085,23
1086,296
1086,87
1086,90
1086,289
1086,226
1086,137
1086,61
1086,300
1086,146
1086,139
1086,161
1086,154
1086,109
1086,60
1086,168
1086,313
1086,67
1086,194
1086,127
1086,271
1086,270
1087,275
1087,79
1087,154
1087,344
1087,206
1087,310
1087,300
1087,98
1087,313
1088,300
1088,334
1088,77
1088,288
1088,321
1088,144
1088,100
1088,318
1089,217
1089,288
1089,223
1089,98
1089,157
1089,344
1089,234
1090,258
1090,260
1090,60
1090,240
1090,174
1090,102
1090,5
1090,165
1090,56
1090,171
1090,137
1090,40
1090,87
1090,122
1090,98
1090,160
1090,227
1090,148
1090,161
1091,102
1091,161
1091,301
1091,289
1091,60
1091,72
1091,350
1091,275
1091,320
1091,4
1091,107
1091,41
1092,4
1092,144
1092,182
1092,319
1092,300
1092,104
1092,63
1092,193
1092,212
1092,344
1092,255
1092,286
1093,154
1093,180
1093,228
1093,344
1093,248
1093,313
1093,167
1093,302
1093,264
1093,144
1093,212
1093,31
1093,130
1093,314
1093,327
1093,45
1093,133
1093,147
1094,302
1094,212
1094,144
1094,141
1094,275
1094,315
1094,98
1094,184
1094,111
1094,341
1094,311
1094,318
1094,104
1094,228
1094,183
1094,227
1095,124
1095,98
1095,228
1095,60
1095,279
1095,258
1095,320
1095,41
1095,275
1095,70
1095,144
1095,80
1095,269
1095,61
1095,33
1096,46
1096,66
1096,65
1096,101
1096,4
1096,192
1096,293
1096,31
1096,344
1096,300
1096,108
1096,249
1096,299
1096,270
1096,153
1096,341
1096,273
1097,316
1097,275
1097,313
1097,186
1097,154
1097,60
1097,217
1097,198
1097,344
1097,90
1098,25
1098,182
1098,344
1098,249
1098,227
1098,226
1098,218
1098,41
1098,228
1098,275
1098,279
1098,295
1098,60
1098,102
